chr,start,stop,strand,Cluster,pca_x,pca_y,umap_x,umap_y,tsne_x,tsne_y
chr12,50833271,50834901,+,0,37.391922,21.330853,14.307296,-3.1628668,32.92671,22.376572
chr12,52479678,52480704,+,0,22.933506,12.2717085,12.273023,0.22138485,-3.1571348,33.412495
chr12,58032568,58032651,-,2,1.6613569,-1.1889652,2.2523386,5.3747234,-13.757687,-1.501772
chr12,58035169,58036720,-,1,34.519012,-17.979961,-1.8057092,-3.5662203,23.998785,-29.267874
chr12,58165583,58165933,+,0,8.023419,4.8630595,8.383831,1.3153145,7.0920553,8.844181
chr12,60289773,60291384,+,0,35.508286,18.037352,11.8526325,-3.4926121,16.401855,34.486126
chr12,60455461,60455640,-,-1,4.0131106,-3.3977594,-2.7326152,4.101322,-14.253671,-22.996775
chr12,60680262,60681902,-,1,37.155846,-20.900616,-1.3709171,-3.640309,28.076801,-21.956985
chr12,61897756,61899328,-,1,36.368603,-21.637968,-2.8610816,-3.7905483,17.336067,-38.63574
chr12,66512209,66512405,+,0,5.0602455,5.0363264,12.006737,4.0172963,-22.428854,25.746077
chr12,68083163,68084768,-,1,38.606586,-21.171772,-3.8283644,-3.1592274,19.324846,-46.194176
chr12,68592241,68592307,-,2,1.1843295,-0.13223094,4.3326993,6.169467,-26.625582,-3.4520137
chr12,73653624,73653679,-,2,0.5562709,-0.25269163,4.269588,6.28985,-24.919035,1.6924479
chr12,73820726,73822258,-,1,32.707752,-17.014494,-2.6429641,-3.4536977,17.699963,-30.378023
chr12,74558966,74560618,-,1,37.213684,-20.06464,-1.8074821,-4.18685,33.17379,-31.80074
chr12,74599433,74600727,+,0,28.259218,14.128844,12.260784,-0.6258158,1.5040534,34.316532
chr12,74601179,74601526,+,0,7.955797,5.1923404,8.20319,1.5222406,6.2696123,8.489604
chr12,75360215,75360938,-,2,16.58418,-8.913086,0.712,1.6523904,4.7223415,-12.081682
chr12,75361484,75361564,-,2,1.721938,-0.43947145,4.5051455,6.042835,-28.345577,0.33215076
chr12,75427986,75429616,+,0,38.290066,22.114496,11.597096,-4.274523,16.6234,43.18986
chr12,80002345,80002404,-,2,1.2990986,-1.4784088,2.2983284,5.4297094,-14.061007,-0.6305397
chr12,80002686,80002804,-,2,2.3411243,-0.14897001,7.107734,6.5900316,-19.058596,9.853176
chr12,80003101,80004601,-,1,34.75909,-19.521774,-1.7928684,-4.257802,30.679533,-32.0411
chr12,82017990,82019532,+,0,35.534733,17.948645,11.856254,-3.8605182,19.735853,38.40284
chr12,82285782,82286318,-,1,12.090821,-8.814746,-3.1221473,1.6634994,-8.856839,-35.836773
chr12,84451211,84451420,+,2,4.020285,1.2376893,5.1434865,5.7763767,-18.458303,4.1877475
chr12,84828086,84829577,+,0,31.863634,16.632526,13.860275,-4.173202,37.33054,36.009865
chr12,85004616,85006236,+,0,36.45665,22.273668,13.998581,-4.2286544,34.215332,32.790512
chr12,85673618,85674489,-,2,18.90284,-8.699068,0.6512254,1.3688738,6.9421906,-13.257082
chr12,86911575,86913084,+,0,34.110043,16.638802,12.735783,-3.5569155,28.219315,38.392155
chr12,87165285,87166886,-,1,35.10423,-19.377417,-3.284549,-2.8113692,26.957954,-46.518845
chr12,87460128,87460368,-,2,4.9890957,-3.940345,1.3414588,4.219374,-6.609311,-2.737197
chr12,87936151,87936550,+,0,8.920476,6.7622075,12.260916,2.7376566,-16.577387,30.071287
chr12,87936846,87938004,+,0,26.96361,13.047574,10.298201,-0.6842156,19.605085,15.371661
chr12,88226546,88227225,-,1,14.8213215,-10.058316,-3.0623424,0.97176576,-4.8832593,-35.41808
chr12,88761429,88762901,-,1,34.011032,-21.185879,-3.3270495,-3.6947427,16.427298,-41.952827
chr12,88838246,88839860,-,1,36.84933,-18.4092,-3.4333465,-3.55751,22.968855,-42.022717
chr12,89785763,89787310,+,0,36.594803,19.785637,12.933421,-3.6951952,27.90725,36.22919
chr12,90734271,90735894,-,1,34.517967,-18.137749,-1.6961607,-3.952782,25.875439,-29.265493
chr12,90913358,90914961,-,1,36.40045,-19.966444,-3.35603,-2.5797646,24.35464,-46.75706
chr12,91394559,91395952,+,0,31.14492,14.735728,10.894094,-1.3028432,20.705933,19.549866
chr12,91842748,91844366,+,0,36.72752,21.064325,11.71271,-4.0454125,19.373913,39.539757
chr12,91900370,91901616,+,0,28.360802,17.099615,11.929255,-2.9794369,9.89609,32.79387
chr12,92599628,92601212,-,1,37.815105,-21.351522,-1.3367366,-3.8307576,29.448433,-26.690786
chr12,93632558,93633159,+,0,14.10538,8.833268,9.00834,0.62942004,11.227747,10.443819
chr12,96086367,96086877,+,0,11.661224,7.4025736,12.242669,2.5079806,-17.49069,32.50113
chr12,96087184,96088408,+,0,28.45625,14.99637,10.297219,-0.8413365,18.10565,18.073439
chr12,98134019,98134421,+,0,9.125239,5.6721396,8.01625,1.6849787,5.801528,10.623757
chr12,99690291,99691815,-,1,35.087406,-19.74248,-3.9170713,-3.5045972,17.636837,-46.736633
chr12,105438396,105440239,-,1,40.046413,-21.792295,-3.947377,-3.5396266,15.7103405,-50.381386
chr12,105534342,105535844,-,1,34.73622,-20.338266,-2.5598404,-4.0657206,23.025639,-36.792664
chr12,107281530,107282079,-,2,11.481352,-6.748756,0.6605277,2.754303,1.3456886,-5.7321057
chr12,107282081,107282619,-,1,12.794918,-9.045963,-3.1439579,1.4932605,-6.7296424,-34.584373
chr12,112600565,112600791,-,1,5.5363092,-4.35427,-3.0646393,3.6192484,-12.899541,-25.673517
chr12,114599641,114599976,+,0,8.178625,6.1874833,12.154974,3.1821098,-18.706018,28.421085
chr12,114600509,114601661,+,0,27.195734,13.445509,10.390574,-0.83667475,19.011244,17.439396
chr12,120337891,120337963,-,2,2.0911381,-0.9126671,2.7712915,6.677938,-28.36095,-7.634932
chr12,125748185,125749778,+,0,35.036938,19.75414,11.692232,-4.0623775,15.955354,38.373177
chr12,126683290,126684629,-,1,31.80587,-18.08311,-2.8458335,-3.9100873,21.071798,-36.041786
chr12,131396784,131396797,-,2,0.10844976,-0.11638301,4.469823,6.267171,-24.53396,1.724337
chr12,131397092,131398681,-,1,37.708164,-22.080748,-1.7816497,-4.1431866,28.783287,-31.535757
chr13,18447684,18447756,+,2,0.9752878,0.48021054,4.8720026,6.744594,-24.76163,4.8923936
chr13,18447749,18448895,+,0,25.585373,11.365188,11.198729,-0.44762382,10.686821,20.163252
chr13,18746724,18746968,+,-1,4.82307,1.106357,11.558865,11.704025,-67.11928,10.064188
chr13,18746956,18747012,-,2,1.1249554,-0.55465204,2.5410924,6.992034,-31.924143,-6.5051785
chr13,18749338,18749478,+,2,3.0565252,1.1923825,7.636034,6.681255,-36.12951,23.954449
chr13,18749789,18750033,+,-1,5.3281536,1.7898071,11.658709,11.75605,-68.6649,9.299927
chr13,18752455,18752564,+,-1,2.1356847,0.64474124,8.703878,6.373298,-42.10096,21.093382
chr13,18752892,18753143,+,-1,5.7132406,0.71595705,11.00837,11.349452,-61.873947,9.885368
chr13,18755979,18756131,+,-1,3.15723,1.0975674,8.667891,6.2753787,-42.374763,19.968493
chr13,18756435,18756668,+,-1,4.5452075,1.5157686,11.149557,11.410425,-64.10197,9.36795
chr13,18756666,18756722,-,2,1.1239054,-0.42285612,2.6583724,6.8742223,-30.318283,-5.8398604
chr13,18758846,18758997,+,-1,3.0279996,0.9201046,8.191925,7.191022,-39.86432,25.52966
chr13,18759316,18759557,+,-1,4.8308306,1.6063879,11.593864,11.611084,-67.76776,7.2289987
chr13,18762266,18762421,+,-1,2.7418988,1.0868208,8.183073,6.670736,-39.097263,22.341215
chr13,18762732,18763011,+,-1,5.36471,0.5892676,11.203038,11.516511,-64.78586,10.955673
chr13,18765531,18765683,+,-1,2.9969742,1.1206496,16.012304,8.45749,-43.607918,24.932364
chr13,18765993,18766224,+,-1,4.211933,1.4699441,10.840868,12.049898,-64.27216,5.53781
chr13,18766226,18766281,-,2,1.115052,-0.40435082,2.6684077,6.8293123,-30.12514,-6.6528172
chr13,18768712,18768857,+,2,3.1158342,1.0255628,7.628564,6.7268763,-36.105694,23.960558
chr13,18769164,18769408,+,-1,5.2617254,1.7466857,11.635033,11.74564,-68.61544,9.228242
chr13,18771817,18771926,+,-1,2.2326663,0.3764566,8.682325,6.396373,-41.73195,21.089642
chr13,18772256,18772507,+,-1,5.6625075,0.9764338,11.0087385,11.37838,-62.14692,10.016755
chr13,18775287,18775439,+,-1,2.91554,0.92335147,8.602217,6.2608495,-41.900303,19.679377
chr13,18775744,18775977,+,-1,4.27582,1.3943545,11.099914,11.414985,-63.995136,9.157259
chr13,18775975,18776028,-,2,1.1077138,-0.41403487,2.7081525,6.825902,-30.290586,-5.831863
chr13,18778146,18778297,+,-1,3.1784244,0.96478003,8.222868,7.1236978,-40.01178,25.641714
chr13,18778616,18778857,+,-1,5.061343,1.7389061,11.582023,11.613964,-67.802055,7.262478
chr13,18781569,18781704,+,-1,2.3184695,0.8126951,8.208365,6.6745553,-39.660915,22.275791
chr13,18782036,18782266,+,-1,4.0754514,0.9097511,11.005064,11.344667,-64.200195,10.886703
chr13,18784850,18785004,+,-1,3.0068057,1.1152478,16.015444,8.457707,-43.611477,24.932928
chr13,18785312,18785543,+,-1,4.287692,1.3568333,10.84039,12.04255,-64.308136,5.560834
chr13,18785545,18785600,-,2,1.0850207,-0.3690441,2.7369156,6.761028,-30.049732,-6.628158
chr13,18788026,18788174,+,2,3.207736,0.8916462,7.6517754,6.6932335,-36.14946,23.953789
chr13,18788481,18788725,+,-1,5.229048,1.6841606,11.683276,11.784608,-68.60734,9.231672
chr13,18791133,18791248,+,-1,2.1970847,0.5920771,8.688088,6.340696,-41.84297,21.13049
chr13,18791575,18791810,+,-1,4.879922,1.0027145,11.0473,11.369818,-62.38541,9.941522
chr13,18794736,18794887,+,-1,3.18462,0.8163542,8.222684,7.135651,-39.986,25.675982
chr13,18795207,18795447,+,-1,4.9780326,1.4818449,11.578709,11.627398,-67.82765,7.1896033
chr13,18798157,18798309,+,-1,2.7411041,0.6795913,8.197517,6.743833,-39.655346,22.569645
chr13,18798620,18798853,+,-1,4.615799,1.304516,11.383076,11.564326,-65.977066,8.647489
chr13,18799888,18801445,-,-1,30.99802,-12.159523,-4.9213877,-0.29275686,11.952221,-27.867474
chr13,18801439,18801593,+,-1,3.0068057,1.1152478,16.012838,8.45762,-43.611477,24.932928
chr13,18801901,18802132,+,-1,4.147902,1.4417614,10.847741,12.022522,-64.04943,5.4005966
chr13,18802134,18802189,-,2,1.0850207,-0.3690441,2.6954846,6.7851768,-30.049732,-6.628158
chr13,18803000,18804560,-,-1,30.452528,-11.137892,-4.8993773,-0.29869092,12.549341,-27.95017
chr13,18804557,18804689,+,-1,2.811285,0.7409469,8.285388,6.9675484,-40.948692,23.883364
chr13,18805012,18805254,+,-1,5.043988,1.2897161,10.981584,11.334897,-62.32897,7.6527176
chr13,18805508,18805657,+,2,3.1020625,0.83966136,7.8317814,6.1328583,-39.268665,18.45786
chr13,21943929,21945436,-,1,35.492493,-19.027803,-4.2170687,-3.3513572,16.413534,-46.765766
chr13,22456796,22457573,-,1,17.57715,-9.980794,-2.9713218,0.4641274,-2.8549168,-36.56997
chr13,30285631,30287205,+,0,36.10742,21.956516,14.215534,-3.5902007,31.646376,26.556019
chr13,32372681,32372996,-,2,7.175938,-4.693637,1.030874,3.5178568,-4.4350457,-5.629038
chr13,32373535,32374878,-,1,29.21013,-14.428257,-2.6603565,-1.4981183,5.8942947,-36.77295
chr13,33947473,33949063,+,0,36.37895,19.682255,14.046343,-4.3288393,36.895046,31.553637
chr13,34087475,34088918,+,0,33.87147,19.171707,13.025049,-3.9411342,29.262152,33.610683
chr13,34332817,34334399,-,1,35.182285,-18.944273,-2.7395082,-3.5916183,25.256414,-38.86845
chr13,39295789,39297326,+,0,36.66209,21.036375,12.001743,-3.4164038,13.065258,33.87167
chr13,51175008,51175663,+,0,13.413523,7.6764765,9.033723,0.60531557,11.983421,8.574488
chr13,53662644,53663571,+,0,21.390877,11.948108,12.237781,0.3315229,-4.626137,31.620747
chr13,53699172,53700796,+,0,38.735107,22.52491,11.713969,-4.2661333,17.760296,42.548065
chr13,55769179,55770679,+,0,32.851177,18.393147,13.129666,-3.7104945,26.319357,29.655584
chr13,55806666,55808173,-,1,33.43047,-19.184847,-2.1327512,-3.9896982,29.062897,-28.71616
chr13,56341549,56343078,-,1,33.626827,-19.213697,-3.338156,-2.9280813,23.177036,-43.987125
chr13,59106733,59108370,+,0,36.763706,20.792652,13.951533,-4.231214,35.782543,30.070574
chr13,60552027,60553489,-,1,34.281494,-18.452713,-1.5644356,-3.9620697,26.356821,-29.80134
chr13,61724937,61726460,-,1,33.716274,-17.432335,-3.6517625,-3.2270525,11.78059,-41.362225
chr13,62963535,62965122,+,0,34.715637,18.512363,14.130249,-3.3179417,32.160744,21.568071
chr13,63146283,63147809,-,1,35.13357,-20.611238,-3.0072768,-3.964282,19.436071,-38.95996
chr13,63529693,63529759,+,2,1.1122829,0.0689086,4.851756,6.079195,-22.643663,3.2280123
chr13,63556316,63557855,+,0,32.92808,16.051397,13.03641,-3.8303819,29.807884,35.520184
chr13,64262873,64263214,+,0,8.271948,6.189345,12.171244,3.2092893,-19.35364,28.802336
chr13,64263225,64264331,+,0,23.313578,9.576376,10.287848,-0.7416595,18.484085,15.904331
chr13,64836352,64837902,+,0,35.12842,18.097223,12.859737,-4.138048,16.907232,31.491903
chr13,66233465,66235146,+,0,36.846954,18.984169,11.893358,-3.460105,16.099405,34.46025
chr13,66245259,66246847,+,0,34.664017,20.039087,13.869084,-4.3445654,34.77788,32.351246
chr13,70489919,70491403,+,0,33.274254,18.511496,13.184848,-3.6548796,26.268467,34.24762
chr13,71063792,71064161,-,1,8.024873,-6.533362,-3.1809487,2.2404208,-11.511947,-33.539433
chr13,72447406,72448802,+,0,32.05379,17.135775,12.268677,-0.9820215,2.462632,34.834995
chr13,73742577,73742624,-,2,1.0845588,-1.1330186,2.37591,5.4815803,-14.765916,-0.3190693
chr13,74610003,74611515,+,0,33.22697,18.416628,13.721705,-4.5623984,37.61276,35.188316
chr13,76086293,76087912,-,1,37.344738,-19.064837,-1.574942,-3.706148,27.463724,-28.914267
chr13,80263494,80264176,-,1,15.932893,-10.50671,-3.0733235,0.9736442,-5.274303,-36.597
chr13,80712830,80713833,-,1,23.845827,-12.645131,-2.9253902,0.03413548,0.95014274,-36.036335
chr13,81008212,81008447,+,0,5.6298666,4.6361804,11.993172,4.0276804,-22.101685,25.651997
chr13,81008444,81009044,+,0,13.486403,7.787525,9.123845,0.50053734,12.602302,8.738442
chr13,81842063,81842273,-,2,4.1923475,-1.8869814,3.2464254,5.432114,-16.454378,-4.036093
chr13,81884811,81885404,-,1,14.208702,-9.296851,-3.1474454,1.6790712,-9.17337,-37.56776
chr13,82301127,82301675,+,0,12.322881,8.239795,12.192826,1.8097233,-10.5607815,30.157818
chr13,82302071,82302085,+,2,0.11937528,0.011745587,4.5607414,6.308131,-24.445505,1.8070505
chr13,82881638,82883247,+,0,35.015713,18.274088,11.731183,-3.634355,14.41591,36.630733
chr13,83371418,83372851,-,1,32.107864,-16.055973,-2.2911315,-3.2896883,17.388409,-33.501038
chr13,83668444,83670006,+,0,36.328873,21.763231,14.004132,-4.1452374,32.22311,29.161509
chr13,85034534,85036053,+,0,32.835354,17.465849,12.929027,-3.4744442,23.730543,31.363346
chr13,85098165,85098758,+,0,13.966511,8.99446,12.28071,1.9339843,-12.172493,32.04861
chr13,85219790,85221313,+,0,33.440784,17.186153,12.940812,-3.6947312,24.805641,34.99685
chr13,85891783,85893351,+,0,34.57403,17.010153,12.43667,-3.7450023,24.003424,40.730038
chr13,86062271,86063712,+,0,25.689339,6.8118467,10.876219,-0.76227516,13.48192,24.314606
chr13,87145493,87147035,+,0,35.599163,19.671797,13.876899,-4.374751,36.75369,34.54977
chr13,88095326,88095486,-,2,3.56158,-1.8562554,3.7288733,5.4089146,-25.907726,-8.355445
chr13,88505746,88507240,+,0,32.957306,16.97381,13.8617525,-4.125426,31.775553,34.735077
chr13,90826027,90827322,-,2,26.640024,-9.14474,0.5370101,0.74851775,11.010465,-14.316323
chr13,90979825,90980481,-,2,14.276881,-6.459822,3.3862784,4.17629,-23.297504,-13.834112
chr13,90980479,90980733,+,0,5.338086,3.6563327,7.729801,2.129077,1.9620706,8.00606
chr13,91426915,91427737,+,0,18.951124,10.014418,9.620553,-0.092142075,15.745074,11.438054
chr13,91527053,91528666,-,1,35.84551,-18.594784,-1.4694064,-3.6674156,26.761446,-27.782825
chr13,91916957,91917615,-,2,14.703867,-9.322638,0.72403383,2.0083401,2.2859037,-11.370048
chr13,91917599,91917983,-,1,8.5933695,-7.0863996,-3.264751,2.305816,-11.201729,-31.970701
chr13,92693230,92694832,+,0,35.39598,16.752449,11.7005825,-3.92062,17.491232,35.865414
chr13,95458736,95460345,-,1,36.51311,-21.805578,-3.4068558,-2.9071956,23.37455,-45.379707
chr13,104108620,104110174,+,0,35.142452,19.849052,11.591,-3.4045935,16.2259,33.156464
chr13,106584953,106586511,+,0,35.32459,19.978449,12.847347,-3.617195,26.774843,37.609398
chr13,108471601,108473074,+,0,33.18424,18.8621,12.961365,-3.5474875,24.22263,32.71061
chr13,108492194,108492251,+,2,0.97393316,0.16133334,4.9733386,6.6922555,-26.160933,4.5770082
chr13,110864717,110866185,-,1,33.33948,-18.433243,-3.737733,-3.6845424,18.441236,-47.331036
chr13,111989972,111991475,+,0,34.60524,19.998388,13.253114,-3.8008485,28.650892,32.76235
chr14,18376138,18376210,+,2,1.0791924,0.6225771,4.987023,6.844995,-24.925583,5.217425
chr14,18376210,18377348,+,0,25.04159,11.539772,11.250352,-0.4407475,10.694858,20.15809
chr14,19993181,19994565,-,2,30.300714,-15.408681,-0.12705393,0.44521692,9.133053,-21.528893
chr14,19995031,19995232,-,1,5.2306848,-4.73322,-2.96115,3.7977867,-14.574733,-25.29729
chr14,20162641,20163060,-,2,9.933982,-6.4164224,0.7026513,2.8591096,-0.5714688,-5.6014857
chr14,22678570,22679229,+,0,14.538601,6.2865577,9.077578,0.5599279,12.2373905,8.337942
chr14,25530219,25530384,-,2,3.4903276,-1.849776,3.7206783,5.4933434,-26.163029,-7.8785553
chr14,26290761,26291363,-,2,12.8854,-6.926509,0.74153537,2.0577312,1.7748611,-9.835114
chr14,27402380,27402766,+,0,8.214192,4.769064,8.170921,1.5324064,6.7042074,9.831089
chr14,29256360,29257973,-,1,36.705887,-20.10653,-1.4905883,-3.8905563,27.588495,-31.878836
chr14,29258360,29258412,-,2,1.2028655,-1.211178,2.3998225,5.4988456,-14.656819,-0.43472353
chr14,29291753,29291908,-,-1,3.3257065,-2.349745,-2.7299106,4.099094,-15.044173,-22.384098
chr14,29293194,29293689,+,0,11.0669565,7.1662254,12.29007,2.1623468,-13.773862,29.43336
chr14,29294235,29295357,+,0,23.97631,10.725062,10.162072,-0.55295634,19.797281,13.737511
chr14,31621827,31623445,+,0,35.341236,17.198177,11.791553,-3.8532703,14.740138,39.207195
chr14,31751180,31752755,-,1,36.087315,-19.839535,-1.4100968,-3.9205809,29.032007,-27.878683
chr14,38642905,38644537,+,0,36.58453,18.173365,11.503603,-4.2243166,15.105031,42.816708
chr14,40705618,40706622,-,2,22.430832,-9.35919,0.5472236,0.8096024,9.631413,-14.72003
chr14,42785436,42786927,+,0,32.41162,15.917609,13.849704,-4.309886,35.5194,35.909733
chr14,44231804,44233307,-,1,33.763447,-18.911215,-3.1311407,-3.6032338,20.828745,-39.28584
chr14,44989595,44989769,-,1,4.2730465,-3.8290968,-2.859687,3.939385,-13.799968,-23.970175
chr14,45443138,45444767,+,0,36.631283,21.745333,11.60518,-3.9654865,19.0045,37.258724
chr14,45543687,45543735,+,2,0.80006194,0.45820087,4.9587793,6.7968793,-26.082542,4.7054877
chr14,45544126,45544904,+,0,17.913816,11.075564,12.211363,0.71375203,-6.3258142,31.272823
chr14,48182445,48183903,+,0,32.126232,16.486591,12.077931,-1.2447933,3.3147547,31.799313
chr14,48183940,48184117,+,-1,3.6729717,2.796842,7.4494286,2.4955392,-0.38636804,10.415555
chr14,49326675,49327649,+,0,22.910772,11.026559,12.266416,0.23579717,-4.396637,32.040127
chr14,54458475,54459957,+,0,34.095844,19.125906,13.143854,-3.6432824,28.104923,35.671337
chr14,55311405,55311715,-,2,6.8782616,-4.068593,1.0011927,3.634687,-4.7905083,-5.4025955
chr14,55312225,55313513,-,1,28.92562,-17.028147,-3.0198646,-1.4715507,6.6738467,-40.11876
chr14,57707624,57707776,+,0,3.703475,3.7674417,11.83848,4.382566,-23.74247,23.526066
chr14,57708505,57708604,+,2,2.2169404,1.6141068,4.953724,6.937196,-25.69731,6.711735
chr14,57709612,57711026,+,0,30.913511,15.822107,11.18265,-1.1932855,22.97851,21.122496
chr14,58901981,58902360,+,0,8.752598,6.8600984,12.206376,2.93132,-17.741493,28.99103
chr14,58902673,58903825,+,0,25.00069,11.833371,10.235688,-0.67447335,17.94075,15.464294
chr14,61882592,61882952,-,2,8.1815405,-6.0280814,0.76262444,3.108309,-1.2426684,-5.101072
chr14,61882953,61883713,-,1,17.977472,-9.128966,-3.0014539,0.5326976,-2.5240257,-36.629128
chr14,61975799,61977313,-,1,35.22531,-20.882874,-3.3233125,-3.6299038,18.649677,-41.52487
chr14,62386526,62388149,+,0,36.86976,21.011557,11.875787,-4.1352444,18.443674,42.742
chr14,62497102,62498567,-,1,34.444794,-18.85007,-1.6779399,-3.9838586,33.681656,-27.92813
chr14,62828738,62830369,-,1,35.706184,-18.572613,-1.4393563,-3.7483788,32.077724,-23.968813
chr14,63802410,63802593,+,-1,3.7819824,2.789895,7.47029,2.4725814,-0.88470364,8.84021
chr14,66731229,66732529,+,0,30.020437,16.152557,12.425738,-1.0550218,2.0787055,35.88162
chr14,66732814,66732993,+,0,4.0922337,3.7416546,7.5327396,2.3984601,0.16831332,10.673058
chr14,67103151,67103188,-,2,0.6485929,-0.30848306,4.2891684,6.158133,-25.062996,0.32508698
chr14,70489681,70490245,-,2,12.715259,-4.2447543,3.7203045,3.227133,-27.698479,-20.047527
chr14,70490538,70490722,-,2,3.7226627,-2.5745978,3.6464877,6.603326,-17.7074,-19.135942
chr14,70491110,70491371,-,2,5.759578,-4.2669554,1.1100345,3.8425279,-5.41113,-4.5804915
chr14,70491370,70492069,-,2,16.098911,-7.0492687,3.4250426,3.933027,-24.116209,-15.657213
chr14,70492060,70492301,-,1,5.510251,-5.1482325,-3.1313784,3.3996627,-13.645444,-27.336538
chr14,70934647,70934688,-,2,1.1827569,-1.3228625,3.8449397,6.5340834,-15.57048,-19.571558
chr14,77946936,77948414,+,0,34.226803,19.079742,13.091183,-3.707486,24.799625,33.096718
chr14,78573258,78574827,+,0,34.8246,20.495302,14.143877,-3.4577096,30.314877,24.65411
chr14,79978027,79979516,+,0,34.28252,18.915625,13.285062,-3.6738353,26.149042,31.813879
